Date Time, Speed, Direction, Direction, Gust, X, R 
2011-01-01 00:00,2.50,215.00,SW,3.60,0,0
2011-01-01 00:06,2.82,218.10,SW,4.78,0,0
2011-01-01 00:12,2.96,219.59,SW,4.25,0,0
2011-01-01 00:18,3.09,218.57,SW,4.32,0,0
2011-01-01 00:24,3.00,213.00,SSW,4.30,0,0
2011-01-01 00:30,2.90,218.00,SW,4.20,0,0
2011-01-01 00:36,2.62,217.46,SW,3.88,0,0
2011-01-01 00:42,2.83,218.22,SW,3.89,0,0
2011-01-01 00:48,2.85,215.22,SW,4.05,0,0
2011-01-01 00:54,3.10,220.76,SW,4.11,0,0
2011-01-01 01:00,3.30,222.00,SW,4.70,0,0
2011-01-01 01:06,3.07,220.77,SW,4.52,0,0
2011-01-01 01:12,3.18,220.34,SW,4.80,0,0
2011-01-01 01:18,3.28,221.16,SW,4.62,0,0
2011-01-01 01:24,3.20,220.00,SW,4.80,0,0
2011-01-01 01:30,3.30,223.00,SW,4.70,0,0
2011-01-01 01:36,3.50,223.00,SW,4.90,0,0
2011-01-01 01:42,4.10,224.01,SW,5.59,0,0
2011-01-01 01:48,3.60,222.00,SW,5.00,0,0
2011-01-01 01:54,3.82,224.51,SW,5.26,0,0
2011-01-01 02:00,,,,,1,1
2011-01-01 02:06,3.75,223.85,SW,4.99,0,0
2011-01-01 02:12,3.99,225.76,SW,5.77,0,0
2011-01-01 02:18,3.91,223.74,SW,5.80,0,0
2011-01-01 02:24,3.80,223.00,SW,5.70,0,0
2011-01-01 02:30,3.30,223.00,SW,4.80,0,0
2011-01-01 02:36,2.80,221.00,SW,3.80,0,0
2011-01-01 02:42,2.78,215.94,SW,4.03,0,0
2011-01-01 02:48,2.76,216.87,SW,4.32,0,0
2011-01-01 02:54,2.93,221.62,SW,4.12,0,0
2011-01-01 03:00,3.00,222.00,SW,4.10,0,0
2011-01-01 03:06,2.98,219.42,SW,4.65,0,0
2011-01-01 03:12,2.98,218.80,SW,4.38,0,0
